id,user_id,transaction_type,amount,transaction_date,description,category_id
3854,4,False,2505956.21,2024-12-16,Hotel,24
3855,3,True,4927007.72,2025-03-15,Bonus tahunan,3
3856,1,True,2324463.2,2024-11-23,Sewa apartemen,5
3857,2,False,2282653.92,2024-01-24,Tagihan listrik,13
3858,1,False,4719027.78,2024-11-28,Obat-obatan,14
3859,1,True,8523249.51,2025-05-20,Pendapatan freelance,2
3860,4,False,4843872.91,2024-09-29,Belanja pakaian,12
3861,2,True,2418531.61,2024-08-07,Pendapatan sewa,5
3862,1,True,6194120.33,2023-08-26,Hadiah lomba,7
3863,3,True,8519911.3,2023-08-01,Honor freelance,2
3864,2,False,944030.46,2024-09-19,Obat-obatan,14
3865,5,False,487320.24,2024-01-28,Makan di restoran,9
3866,4,True,1544950.2,2023-08-18,Honor freelance,2
3867,1,False,4608739.84,2024-09-05,Belanja bahan makanan,9
3868,2,False,4441979.56,2023-08-04,Ojek online,10
3869,1,True,2878107.17,2024-11-04,Dividen saham,4
3870,2,True,4390616.06,2023-11-16,Sewa apartemen,5
3871,4,True,8042677.72,2024-03-27,Sewa rumah,5
3872,5,True,9621124.47,2024-09-03,Penjualan saham,4
3873,3,True,8928787.63,2025-04-11,Bonus kinerja,3
3874,5,True,7643440.91,2023-12-01,Penjualan saham,4
3875,4,False,909110.0,2024-01-03,Tiket pesawat,24
3876,5,True,2999878.06,2023-09-10,Uang hadiah,7
3877,3,False,306903.41,2024-09-25,Kosmetik,22
3878,4,True,8416565.23,2024-01-10,Pembagian dividen,6
3879,5,False,4886380.15,2024-12-05,Amal jariyah,20
3880,3,False,126740.67,2023-07-24,Amal jariyah,20
3881,5,False,1513749.6,2024-09-24,Salon,22
3882,4,False,4233972.77,2024-01-13,Salon,22
3883,1,False,2829573.28,2025-03-24,Belanja pakaian,12
3884,1,True,9137065.19,2024-03-23,Pendapatan freelance,2
3885,5,True,5879925.09,2025-03-13,Sewa apartemen,5
3886,2,True,4136463.17,2024-04-02,Bonus tahunan,3
3887,2,True,3202106.63,2023-09-03,Bonus tahunan,3
3888,2,False,1726821.79,2023-11-17,Asuransi kesehatan,19
3889,5,False,4946659.79,2024-06-24,Perbaikan rumah,16
3890,1,True,6228057.37,2025-02-16,Uang hadiah,7
3891,3,False,3122670.34,2024-02-06,Buku pelajaran,15
3892,2,True,4547028.23,2025-03-21,Penjualan saham,4
3893,4,True,4121376.59,2025-01-25,Gaji lembur,1
3894,2,True,7773927.27,2024-01-05,Sewa apartemen,5
3895,5,True,7762211.6,2024-06-08,Pembagian dividen,6
3896,5,False,4757380.44,2023-12-17,Tagihan listrik,13
3897,2,False,998458.7,2024-11-05,Peralatan olahraga,21
3898,3,False,808665.03,2024-08-20,Baju baru,17
3899,2,False,3208177.0,2024-02-17,Aksesoris,17
3900,4,True,6273611.72,2024-09-01,Proyek freelance,2
3901,4,True,1898871.04,2024-03-17,Dividen saham,4
3902,4,True,8694738.12,2024-11-19,Hadiah acara,7
3903,3,True,3266870.65,2023-12-16,Hadiah lomba,7
3904,1,False,611122.98,2023-08-20,Salon,22
3905,1,False,3302625.4,2024-04-24,Pemeriksaan kesehatan,14
3906,3,False,314811.26,2025-07-15,Baju baru,17
3907,1,True,8740538.6,2023-08-03,Dividen saham,4
3908,3,True,7478158.1,2023-11-03,Penjualan saham,4
3909,5,False,1196436.29,2025-01-03,Listrik,18
3910,4,False,3192179.14,2024-11-12,Paket internet,23
3911,5,False,3465196.45,2023-12-05,Sedekah,20
3912,2,False,3543897.96,2025-04-27,Perbaikan rumah,16
3913,3,False,2957596.8,2023-07-31,Belanja online,12
3914,3,False,2468264.47,2024-12-09,Hotel,24
3915,4,False,4808595.66,2024-01-14,Buku pelajaran,15
3916,5,False,1777907.85,2025-04-16,Kosmetik,22
3917,1,True,7447704.82,2024-05-15,Jual aset lainnya,8
3918,4,True,6728858.32,2025-01-13,Pembagian dividen,6
3919,5,True,9753944.72,2025-07-09,Bonus proyek,3
3920,4,False,683528.65,2023-08-11,Tiket pesawat,24
3921,5,True,2127963.62,2024-01-12,Jual aset lainnya,8
3922,3,True,8760371.83,2024-06-14,Keuntungan investasi,4
3923,3,True,2518957.06,2024-01-16,Hadiah lomba,7
3924,2,False,3777360.12,2024-01-27,Snack dan minuman,9
3925,3,False,848333.22,2024-10-23,Peralatan olahraga,21
3926,2,False,2949022.11,2024-01-24,Kursus online,15
3927,1,True,8136270.3,2024-04-29,Bonus tahunan,3
3928,1,True,6346194.83,2025-04-04,Bonus tahunan,3
3929,4,True,1357817.09,2024-09-04,Jual elektronik,8
3930,1,True,8452281.03,2025-03-09,Dividen perusahaan,6
3931,3,False,343099.01,2025-05-16,Konsultasi dokter,14
3932,1,True,6530709.09,2023-10-18,Penjualan saham,4
3933,5,True,7867139.73,2025-04-18,Pendapatan dividen,6
3934,2,True,8527185.31,2023-10-20,Sewa apartemen,5
3935,5,True,7253450.49,2023-08-14,Gaji kantor,1
3936,5,True,6931682.51,2024-09-05,Jual elektronik,8
3937,3,False,4156457.74,2024-11-20,Salon,22
3938,4,False,1414087.16,2025-01-12,Kelas fitness,21
3939,3,True,3054422.54,2024-02-13,Dividen perusahaan,6
3940,3,False,4132550.16,2023-12-21,Langganan data,23
3941,2,False,4915363.56,2024-09-16,Buku pelajaran,15
3942,1,True,3548028.61,2024-10-11,Sewa apartemen,5
3943,3,True,7438745.68,2024-07-15,Dividen saham,4
3944,3,False,590357.97,2024-02-10,Gas,18
3945,4,True,6926431.2,2025-01-09,Jual elektronik,8
3946,3,False,4472535.06,2024-09-28,Salon,22
3947,2,False,908503.14,2024-05-03,Listrik,18
3948,4,False,1645691.05,2023-11-03,Hotel,24
3949,5,False,4990046.97,2025-04-18,Makan di restoran,9
3950,5,False,1505900.87,2023-09-04,Obat-obatan,14
3951,2,True,5007666.94,2024-04-22,Dividen saham,4
3952,1,False,1102931.23,2024-10-04,Konsultasi dokter,14
3953,3,False,2867271.48,2025-02-26,Peralatan olahraga,21
3954,1,True,7954397.84,2024-03-10,Sewa rumah,5
3955,4,False,2095927.86,2023-09-04,Tagihan internet,13
3956,3,False,997321.39,2025-07-16,Konsultasi dokter,14
3957,3,True,9813275.67,2025-03-24,Gaji bulanan,1
3958,3,True,6632393.03,2024-11-28,Pembagian dividen,6
3959,3,True,7535017.01,2024-06-16,Hadiah lomba,7
3960,5,False,2911939.74,2024-11-23,Bensin,10
3961,5,True,1449198.55,2025-05-17,Hadiah acara,7
3962,4,False,1118423.63,2025-01-09,Gas,18
3963,3,True,1461064.04,2024-08-11,Jual aset lainnya,8
3964,1,False,4217774.32,2024-09-21,Paket internet,23
3965,3,False,665554.29,2024-03-19,Paket internet,23
3966,4,False,1845037.56,2025-07-03,Konser musik,11
3967,1,False,4692528.45,2024-10-29,Bensin,10
3968,4,False,2888554.72,2023-08-04,Obat-obatan,14
3969,5,True,7277538.77,2025-02-18,Gaji lembur,1
3970,4,True,4270068.32,2023-08-27,Dividen saham,4
3971,3,False,3532380.59,2024-04-22,Perbaikan rumah,16
3972,4,False,1064257.4,2024-11-29,Perbaikan rumah,16
3973,4,False,4088942.61,2025-07-10,Makan di restoran,9
3974,1,False,923351.6,2024-09-26,Tagihan listrik,13
3975,4,False,4557010.53,2024-05-06,Transportasi lokal,24
3976,1,False,2545345.39,2024-10-07,Langganan data,23
3977,3,True,7086275.01,2024-08-23,Dividen perusahaan,6
3978,4,False,1029708.16,2024-01-13,Perawatan kulit,22
3979,5,False,4937182.99,2024-06-10,Tiket pesawat,24
3980,3,False,2859298.49,2023-11-21,Listrik,18
3981,4,True,7884948.15,2025-02-01,Hadiah lomba,7
3982,4,False,158400.34,2024-02-19,Paket internet,23
3983,2,False,2017073.53,2025-03-06,Bioskop,11
3984,1,False,3836021.08,2025-04-14,Pemeriksaan kesehatan,14
3985,1,False,2457784.93,2023-12-28,Pemeriksaan kesehatan,14
3986,4,False,3865348.92,2024-11-09,Buku pelajaran,15
3987,1,False,2674128.37,2025-04-09,Makan di restoran,9
3988,3,True,2419615.65,2025-07-05,Sewa apartemen,5
3989,5,False,4862655.97,2025-06-13,Peralatan rumah,16
3990,2,False,3438568.51,2025-03-30,Gas,18
3991,1,True,7975786.78,2024-09-24,Pendapatan dividen,6
3992,4,True,6389329.59,2025-04-15,Hadiah lomba,7
3993,3,False,957356.09,2024-04-13,Paket internet,23
3994,5,False,1167681.29,2024-05-03,Aksesoris,17
3995,2,False,3916221.91,2025-06-17,Tagihan internet,13
3996,1,False,2077283.56,2023-07-29,Belanja online,12
3997,4,False,3319985.16,2023-11-17,Aksesoris,17
3998,3,False,523751.18,2024-04-07,Ojek online,10
3999,5,False,4507250.01,2024-12-28,Tagihan internet,13
4000,1,True,9455341.48,2023-11-18,Penjualan saham,4
4001,4,True,4710396.6,2023-09-05,Bonus proyek,3
4002,4,False,165128.26,2025-01-26,Seminar edukasi,15
4003,1,False,2276765.36,2023-12-24,Konser musik,11
4004,5,True,5952410.08,2024-05-22,Uang hadiah,7
4005,3,False,3763806.92,2025-05-30,Asuransi kesehatan,19
4006,1,False,4757533.26,2025-05-10,Asuransi kesehatan,19
4007,4,False,385557.22,2023-07-26,Langganan Netflix,11
4008,4,False,3598969.41,2023-11-13,Belanja kebutuhan rumah,12
4009,2,False,1965646.49,2025-02-13,Gym,21
4010,1,False,1208137.63,2024-11-02,Belanja bahan makanan,9
4011,1,False,4971384.34,2024-02-08,Konsultasi dokter,14
4012,3,True,3934572.15,2024-08-17,Keuntungan investasi,4
4013,2,False,4991615.92,2024-12-01,Asuransi jiwa,19
4014,1,True,7622062.3,2025-05-31,Gaji kantor,1
4015,2,True,2934546.63,2023-08-12,Pendapatan dividen,6
4016,5,True,9611419.74,2024-07-30,Bonus proyek,3
4017,2,True,6128885.91,2025-07-14,Sewa rumah,5
4018,1,True,6841226.8,2023-07-24,Hadiah acara,7
4019,2,False,1218992.41,2023-12-07,Air,18
4020,3,True,3000753.02,2024-04-10,Pembagian dividen,6
4021,5,False,3950966.51,2025-06-18,Paket internet,23
4022,1,False,4137074.56,2024-12-27,Peralatan olahraga,21
4023,5,True,8868504.74,2024-10-28,Pendapatan dividen,6
4024,4,True,3488007.09,2024-09-05,Pendapatan dividen,6
4025,4,True,9646571.9,2024-10-04,Penjualan saham,4
4026,1,True,6438871.11,2025-01-15,Jual aset lainnya,8
4027,4,True,2164129.9,2024-06-05,Honor freelance,2
4028,5,False,683093.35,2024-04-11,Obat-obatan,14
4029,2,False,930749.26,2025-02-20,Peralatan olahraga,21
4030,5,True,4752575.93,2024-10-30,Hadiah lomba,7
4031,5,False,953827.55,2024-08-13,Konsultasi dokter,14
4032,5,False,2944058.65,2025-04-01,Tagihan internet,13
4033,5,True,7763460.77,2024-11-23,Pendapatan dividen,6
4034,4,False,3553476.66,2025-04-09,Paket internet,23
4035,2,True,1111215.74,2024-04-01,Hadiah lomba,7
4036,3,False,2621054.0,2025-04-06,Tiket kereta,10
4037,2,True,6428102.83,2024-02-03,Keuntungan investasi,4
4038,5,True,4622058.41,2023-07-28,Bonus tahunan,3
4039,1,True,6871342.99,2025-07-08,Gaji lembur,1
4040,4,False,4201978.11,2023-09-30,Tagihan internet,13
4041,3,False,4266006.28,2025-02-20,Perbaikan rumah,16
4042,1,True,1150144.11,2025-03-03,Honor freelance,2
4043,4,True,2191557.34,2025-04-11,Jual aset lainnya,8
4044,5,False,4165788.03,2024-05-23,Asuransi kendaraan,19
4045,2,False,1491288.84,2024-06-25,Tagihan listrik,13
4046,5,False,287499.91,2024-03-19,Tagihan listrik,13
4047,3,False,2855436.25,2024-10-02,Makan di restoran,9
4048,4,False,3115702.43,2025-02-15,Belanja kebutuhan rumah,12
4049,5,False,3248684.65,2024-09-07,Tiket kereta,10
4050,5,True,1766575.57,2024-07-31,Gaji lembur,1
4051,2,False,2248363.83,2024-09-14,Makan di restoran,9
4052,1,False,2863636.03,2023-12-27,Kosmetik,22
4053,3,False,1555004.26,2024-12-07,Makan di restoran,9
4054,3,True,3861889.0,2025-05-26,Bonus tahunan,3
4055,2,False,4253596.92,2023-08-06,Asuransi kesehatan,19
4056,1,False,990281.97,2023-10-07,Tiket pesawat,24
4057,4,False,319928.27,2023-10-20,Sedekah,20
4058,5,False,4830330.92,2025-07-04,Obat-obatan,14
4059,3,False,2958023.61,2024-11-30,Langganan Netflix,11
4060,2,True,2708895.73,2024-01-28,Gaji lembur,1
4061,3,False,1382557.75,2024-05-12,Air,18
4062,5,False,2471977.68,2024-10-20,Baju baru,17
4063,5,False,3874589.66,2023-09-29,Tagihan air,13
4064,1,False,2073558.88,2025-04-06,Tiket pesawat,24
4065,1,False,4887510.66,2025-02-13,Ojek online,10
4066,3,True,9649122.51,2025-01-25,Penjualan saham,4
4067,5,True,4165077.27,2024-04-10,Sewa apartemen,5
4068,1,False,2796138.52,2024-12-26,Konser musik,11
4069,1,True,7560277.82,2024-06-16,Proyek freelance,2
4070,4,True,7021691.97,2025-03-31,Hadiah lomba,7
4071,1,False,3236596.18,2023-07-26,Tiket kereta,10
4072,1,True,9030346.49,2024-06-06,Penjualan saham,4
4073,3,False,2702485.45,2024-04-03,Belanja pakaian,12
4074,5,False,899273.25,2023-08-17,Tagihan internet,13
4075,2,False,3847037.75,2023-09-02,Kelas fitness,21
4076,2,False,3425618.61,2025-04-27,Peralatan olahraga,21
4077,1,False,766243.3,2024-01-01,Makan di restoran,9
4078,5,False,4854422.44,2024-05-08,Konser musik,11
4079,4,False,4336088.68,2024-03-22,Seminar edukasi,15
4080,3,False,1008436.83,2025-04-03,Tagihan listrik,13
4081,4,True,5528237.96,2023-09-16,Gaji lembur,1
4082,4,False,4962077.03,2025-03-25,Tiket pesawat,24
4083,2,True,6395366.81,2023-10-26,Honor freelance,2
4084,5,False,4329607.07,2023-10-26,Listrik,18
4085,2,False,4055676.79,2023-11-03,Tagihan air,13
4086,1,True,5981903.46,2023-09-10,Pendapatan sewa,5
4087,3,True,3168719.42,2023-11-23,Uang hadiah,7
4088,1,False,171419.28,2025-06-23,Peralatan olahraga,21
4089,2,True,3033012.62,2025-06-17,Pembagian dividen,6
4090,1,False,1823158.74,2024-05-22,Sepatu,17
4091,4,False,4319080.61,2025-06-18,Ojek online,10
4092,2,False,408842.02,2024-05-15,Buku pelajaran,15
4093,4,False,3648681.38,2024-04-27,Asuransi jiwa,19
4094,4,False,4021493.41,2023-12-06,Hotel,24
4095,4,True,7328107.08,2024-08-11,Pendapatan dividen,6
4096,1,True,2240811.06,2023-10-07,Gaji kantor,1
4097,5,True,4365732.67,2024-10-25,Bonus kinerja,3
4098,1,True,5652429.36,2024-06-26,Hadiah lomba,7
4099,1,True,4566039.63,2024-10-10,Gaji bulanan,1
4100,1,True,7578406.32,2023-10-21,Bonus kinerja,3
4101,4,True,6614598.77,2023-11-24,Gaji lembur,1
4102,1,False,2965902.3,2023-09-22,Bensin,10
4103,2,False,1830533.91,2025-04-06,Tagihan listrik,13
4104,3,True,7906533.24,2024-08-06,Dividen saham,4
4105,5,False,1164013.43,2025-03-03,Donasi ke panti asuhan,20
4106,2,False,257199.56,2025-01-20,Ojek online,10
4107,4,True,4139351.91,2024-05-21,Jual elektronik,8
4108,3,True,9833341.99,2023-12-11,Pendapatan sewa,5
4109,1,True,7241372.12,2024-03-10,Sewa rumah,5
4110,5,True,6675595.35,2025-02-04,Gaji bulanan,1
4111,5,True,5764532.68,2024-05-08,Pembagian dividen,6
4112,3,True,2412102.37,2025-03-26,Hadiah lomba,7
4113,3,True,6548779.1,2024-06-10,Jual mobil,8
4114,4,True,9725567.22,2023-11-06,Dividen saham,4
4115,4,False,2713386.23,2024-10-24,Listrik,18
4116,1,True,7819924.88,2023-08-09,Bonus proyek,3
4117,2,True,4293752.3,2023-08-20,Pendapatan freelance,2
4118,1,True,7128057.29,2024-10-17,Penjualan saham,4
4119,2,False,2121570.62,2024-06-11,Bioskop,11
4120,4,True,6148734.5,2023-12-03,Jual elektronik,8
4121,2,True,2882699.39,2024-06-22,Honor freelance,2
4122,3,False,292505.88,2024-04-19,Sepatu,17
4123,3,True,7249569.46,2025-03-12,Pembagian dividen,6
4124,1,True,2107974.18,2023-10-13,Jual aset lainnya,8
4125,5,False,2179288.87,2024-05-26,Kelas fitness,21
4126,4,False,1657187.64,2025-02-10,Salon,22
4127,2,True,7421347.63,2024-04-19,Pembagian dividen,6
4128,5,False,1877534.04,2023-09-12,Makan di restoran,9
4129,2,False,4239349.2,2023-10-22,Transportasi lokal,24
4130,5,True,8251396.3,2025-02-20,Gaji bulanan,1
4131,2,True,4892379.85,2024-03-02,Dividen perusahaan,6
4132,2,False,3454114.13,2025-07-08,Tagihan internet,13
4133,4,True,2892999.76,2024-05-15,Bonus proyek,3
4134,3,True,3899440.13,2024-08-31,Bonus tahunan,3
4135,4,True,3324585.74,2024-11-19,Bonus proyek,3
4136,2,False,1126933.55,2024-07-04,Pemeriksaan kesehatan,14
4137,2,True,7174094.67,2025-03-04,Penjualan saham,4
4138,1,True,1587327.96,2024-02-02,Gaji lembur,1
4139,2,False,2586165.81,2023-12-12,Konsultasi dokter,14
4140,2,False,3302616.12,2025-03-20,Transportasi lokal,24
4141,5,True,8197258.8,2024-06-27,Gaji kantor,1
4142,3,False,4215278.22,2024-07-08,Asuransi jiwa,19
4143,2,False,4575045.34,2024-06-19,Tiket kereta,10
4144,4,False,1016680.15,2023-11-28,Bioskop,11
4145,1,True,8097421.79,2024-02-27,Hadiah lomba,7
4146,2,True,9936056.92,2023-12-25,Uang hadiah,7
4147,2,False,2339642.02,2023-10-09,Pulsa telepon,23
4148,4,False,4775158.71,2024-05-24,Tiket kereta,10
4149,4,True,1031041.08,2024-07-28,Jual aset lainnya,8
4150,1,True,4015522.74,2024-01-13,Gaji kantor,1
4151,5,False,685007.51,2023-10-18,Air,18
4152,1,False,3642343.65,2024-12-12,Listrik,18
4153,3,True,5259185.49,2024-12-23,Hadiah acara,7
4154,2,False,697223.32,2023-07-26,Perawatan kulit,22
4155,4,False,4215420.46,2025-07-16,Belanja bahan makanan,9
4156,4,True,6708634.69,2024-04-17,Pembagian dividen,6
4157,4,False,2872646.22,2024-06-10,Air,18
4158,5,False,531391.09,2025-03-16,Buku pelajaran,15
4159,5,False,4212146.6,2023-10-11,Aksesoris,17
4160,3,False,181564.68,2025-04-19,Perawatan kulit,22
4161,3,False,4335209.3,2025-07-12,Snack dan minuman,9
4162,2,True,7975697.96,2024-05-22,Hadiah acara,7
4163,2,True,9778237.01,2024-08-17,Dividen saham,4
4164,1,True,7467409.33,2025-07-13,Bonus kinerja,3
4165,5,False,3306059.12,2024-06-25,Bioskop,11
4166,5,True,3051805.89,2023-07-28,Dividen perusahaan,6
4167,1,True,4932436.44,2024-01-07,Jual aset lainnya,8
4168,2,False,4695843.66,2024-01-16,Air,18
4169,2,True,7718709.18,2024-12-08,Jual aset lainnya,8
4170,1,False,4545877.22,2024-02-18,Tagihan listrik,13
4171,4,False,298464.78,2025-02-02,Transportasi lokal,24
4172,3,True,4459777.1,2024-02-13,Gaji bulanan,1
4173,3,False,2010062.12,2025-03-03,Sedekah,20
4174,5,False,1963160.85,2024-06-20,Aksesoris,17
4175,5,False,3121425.38,2024-08-23,Langganan data,23
4176,2,False,4855615.43,2024-10-21,Perlengkapan rumah,16
4177,2,True,1456257.62,2023-09-22,Honor freelance,2
4178,5,False,427533.34,2023-12-06,Kosmetik,22
4179,1,True,4206957.72,2024-10-26,Pembagian dividen,6
4180,5,False,1659414.44,2025-01-09,Aksesoris,17
4181,4,True,8996207.38,2023-11-03,Pembagian dividen,6
4182,2,True,3471374.51,2023-09-15,Hadiah lomba,7
4183,4,False,2609887.39,2025-01-17,Asuransi kendaraan,19
4184,2,True,4216719.83,2024-08-18,Gaji kantor,1
4185,3,True,2385156.25,2024-05-28,Pendapatan freelance,2
4186,3,True,9396580.31,2023-12-18,Jual mobil,8
4187,2,True,9209344.1,2023-08-10,Hadiah acara,7
4188,5,False,4104705.36,2023-09-27,Asuransi kesehatan,19
4189,4,True,4673883.32,2025-04-21,Penjualan saham,4
4190,3,False,777875.73,2024-12-29,Baju baru,17
4191,4,True,8175822.52,2023-09-11,Gaji kantor,1
4192,5,False,161680.02,2024-05-03,Perlengkapan rumah,16
4193,1,True,6254936.14,2025-05-07,Gaji kantor,1
4194,1,False,2985919.46,2024-12-03,Transportasi lokal,24
4195,2,False,4950262.86,2024-04-24,Asuransi jiwa,19
4196,1,True,6484536.02,2023-08-06,Uang hadiah,7
4197,3,True,5176348.25,2024-08-13,Gaji kantor,1
4198,4,True,6157332.14,2025-05-09,Gaji kantor,1
4199,2,False,4442473.03,2025-04-27,Snack dan minuman,9
4200,5,True,1009807.84,2025-04-15,Uang hadiah,7
4201,3,True,8212877.01,2024-07-20,Gaji bulanan,1
4202,5,False,1667296.49,2025-04-09,Tagihan air,13
4203,1,False,776288.63,2023-10-30,Listrik,18
4204,5,False,2361113.29,2024-10-13,Langganan data,23
4205,4,True,9601007.59,2025-05-26,Dividen perusahaan,6
4206,3,True,7640326.7,2025-01-09,Uang hadiah,7
4207,2,True,8551891.55,2025-05-10,Bonus proyek,3
4208,5,False,539045.75,2024-01-02,Sepatu,17
4209,2,False,849893.19,2023-08-24,Perbaikan rumah,16
4210,3,False,3584993.24,2024-01-09,Peralatan olahraga,21
4211,4,False,1469752.4,2024-02-23,Transportasi lokal,24
4212,1,False,970424.32,2024-08-20,Pulsa telepon,23
4213,4,True,6914829.18,2025-06-20,Keuntungan investasi,4
4214,1,True,5218651.33,2023-12-24,Honor freelance,2
4215,3,False,4118410.21,2025-02-19,Peralatan olahraga,21
4216,3,False,4668485.3,2024-03-21,Belanja bahan makanan,9
4217,2,False,1108117.34,2023-11-22,Tagihan air,13
4218,4,False,4903673.16,2024-03-13,Belanja bahan makanan,9
4219,4,False,189198.71,2024-06-11,Tiket kereta,10
4220,3,False,287587.81,2024-05-06,Langganan data,23
4221,4,False,3519302.05,2025-04-26,Asuransi kesehatan,19
4222,4,False,1576233.94,2025-01-11,Asuransi jiwa,19
4223,1,False,4216534.67,2024-02-24,Ojek online,10
4224,4,False,2920095.77,2024-12-10,Sedekah,20
4225,5,True,4326344.96,2025-07-22,Pendapatan sewa,5
4226,4,True,5549751.58,2024-12-29,Keuntungan investasi,4
4227,4,False,4307610.32,2025-06-24,Belanja bahan makanan,9
4228,4,True,3140157.95,2025-06-20,Bonus proyek,3
4229,1,True,6688313.53,2023-10-22,Gaji kantor,1
4230,5,False,781884.64,2025-05-16,Belanja online,12
4231,5,False,4238199.31,2024-12-28,Gym,21
4232,2,False,3247791.47,2023-07-31,Makan di restoran,9
4233,4,True,8857687.02,2024-10-31,Gaji bulanan,1
4234,5,True,8014021.91,2025-02-11,Jual aset lainnya,8
4235,2,True,3015133.32,2024-12-28,Keuntungan investasi,4
4236,4,False,4607387.95,2025-07-23,Pulsa telepon,23
4237,3,True,3951132.69,2025-04-12,Jual aset lainnya,8
4238,4,False,4982753.16,2024-07-04,Peralatan rumah,16
4239,3,False,4003826.35,2024-03-21,Makan di restoran,9
4240,1,False,509748.72,2024-07-06,Kursus online,15
4241,1,False,2205491.68,2024-07-24,Asuransi kesehatan,19
4242,2,False,3093157.88,2024-03-07,Transportasi lokal,24
4243,5,True,3370667.69,2024-08-03,Sewa rumah,5
4244,5,False,4859574.33,2023-09-27,Belanja kebutuhan rumah,12
4245,3,False,3260489.53,2023-11-05,Ojek online,10
4246,2,False,4255650.53,2024-09-06,Asuransi kesehatan,19
4247,5,False,1628253.74,2025-01-20,Belanja kebutuhan rumah,12
4248,5,True,6245013.91,2024-10-27,Gaji kantor,1
4249,5,False,4369814.6,2024-03-17,Bensin,10
4250,3,False,1792230.88,2024-05-17,Aksesoris,17
4251,3,False,2876779.84,2023-08-18,Hotel,24
4252,2,False,3630889.87,2024-05-24,Kosmetik,22
4253,1,True,9438685.55,2024-06-14,Keuntungan investasi,4
4254,4,True,5554287.28,2023-11-22,Jual mobil,8
4255,3,False,1836596.9,2024-01-04,Transportasi lokal,24
4256,5,False,3316106.46,2023-11-07,Tagihan listrik,13
4257,5,True,7396033.3,2025-02-21,Penjualan saham,4
4258,1,True,9295899.93,2024-05-30,Pendapatan dividen,6
4259,2,False,1140929.34,2023-10-24,Perbaikan rumah,16
4260,4,False,354173.12,2025-04-25,Sedekah,20
4261,3,False,3987513.88,2024-11-12,Salon,22
4262,2,True,8619031.33,2024-04-09,Uang hadiah,7
4263,4,True,4108392.23,2025-03-01,Honor freelance,2
4264,3,False,4608674.79,2024-04-23,Konser musik,11
4265,5,True,4977581.05,2023-08-06,Pendapatan freelance,2
4266,2,False,2572965.22,2024-09-10,Bioskop,11
4267,5,False,4457289.28,2024-03-13,Listrik,18
4268,3,False,1939153.82,2025-07-15,Tiket pesawat,24
4269,5,True,7245953.61,2024-05-13,Dividen saham,4
4270,1,False,2961541.75,2023-11-29,Tagihan internet,13
4271,5,False,4855756.23,2023-12-26,Peralatan rumah,16
4272,4,False,4846529.66,2023-08-23,Amal jariyah,20
4273,5,False,3538330.08,2023-11-20,Gym,21
4274,5,False,1891786.78,2023-11-27,Kosmetik,22
4275,5,False,2075176.07,2023-07-25,Salon,22
4276,2,False,4577200.32,2024-01-18,Peralatan olahraga,21
4277,1,True,2202755.61,2024-03-05,Bonus kinerja,3
4278,3,False,371128.94,2024-10-14,Bensin,10
4279,4,False,2446228.51,2023-08-09,Perawatan kulit,22
4280,1,False,3075198.24,2023-12-24,Paket internet,23
4281,3,True,2082678.65,2023-08-20,Hadiah acara,7
4282,5,True,7991776.59,2023-09-26,Dividen saham,4
4283,4,True,9171690.9,2024-06-02,Hadiah acara,7
4284,2,False,4069645.04,2025-02-05,Gym,21
4285,4,True,4416490.44,2025-02-24,Bonus tahunan,3
4286,5,False,3677969.88,2024-08-17,Amal jariyah,20
4287,5,False,2917412.7,2025-05-08,Donasi ke panti asuhan,20
4288,2,False,1884389.19,2023-10-26,Paket internet,23
4289,3,False,1089496.14,2024-06-19,Snack dan minuman,9
4290,1,False,1722942.57,2024-02-22,Asuransi jiwa,19
4291,3,False,4376274.11,2024-11-27,Sepatu,17
4292,2,True,6153966.21,2024-11-15,Dividen saham,4
4293,2,False,1270927.79,2024-05-01,Konser musik,11
4294,4,False,1875218.91,2024-05-18,Konser musik,11
4295,5,False,1794414.58,2024-04-15,Tagihan listrik,13
4296,5,False,2952330.69,2024-02-27,Paket internet,23
4297,1,True,3605619.07,2024-06-17,Gaji lembur,1
4298,3,True,6855683.42,2023-10-29,Jual elektronik,8
4299,5,True,5518436.1,2023-11-03,Dividen perusahaan,6
4300,5,False,438012.78,2025-03-11,Peralatan rumah,16
4301,1,True,3251535.71,2024-11-27,Pendapatan freelance,2
4302,5,False,4726989.95,2024-12-02,Belanja pakaian,12
4303,5,True,1875860.27,2025-06-10,Jual aset lainnya,8
4304,4,False,2121990.99,2024-06-26,Asuransi kesehatan,19
4305,4,False,3215150.94,2023-07-26,Perawatan kulit,22
4306,2,False,1229511.69,2023-10-05,Seminar edukasi,15
4307,3,False,3536576.49,2023-08-05,Obat-obatan,14
4308,4,True,2757139.07,2024-12-19,Bonus tahunan,3
4309,4,False,4550668.54,2025-06-14,Asuransi kesehatan,19
4310,3,False,849316.38,2023-10-29,Tagihan internet,13
4311,1,True,1245776.47,2024-11-26,Bonus proyek,3
4312,1,True,3304850.99,2025-03-17,Honor freelance,2
4313,5,True,9847935.37,2024-09-30,Pendapatan freelance,2
4314,2,True,2158524.94,2024-05-03,Bonus tahunan,3
4315,1,True,3088964.65,2023-12-04,Pendapatan dividen,6
4316,2,False,1868466.82,2025-05-24,Bensin,10
4317,1,True,8653027.43,2024-02-21,Gaji bulanan,1
